time,open,high,low,close,tick_volume
2015-01-08 15:00:00,1.17754,1.17882,1.17611,1.17868,5218
2015-01-08 16:00:00,1.17868,1.17983,1.17789,1.17974,5161
2015-01-08 17:00:00,1.17973,1.17977,1.17713,1.17918,6134
2015-01-08 18:00:00,1.17917,1.18138,1.17907,1.18091,5271
2015-01-08 19:00:00,1.1809,1.18186,1.18025,1.18165,3809
2015-01-08 20:00:00,1.18164,1.18165,1.17955,1.1799,2723
2015-01-08 21:00:00,1.1799,1.17993,1.17796,1.17836,2751
2015-01-08 22:00:00,1.17836,1.1791,1.17826,1.17878,1838
2015-01-08 23:00:00,1.17877,1.1796,1.17876,1.17899,1780
2015-01-09 00:00:00,1.17901,1.17933,1.17862,1.17896,1860
2015-01-09 01:00:00,1.17897,1.17932,1.17863,1.17913,2128
2015-01-09 02:00:00,1.17913,1.17963,1.17896,1.17953,2049
2015-01-09 03:00:00,1.17952,1.18102,1.17944,1.18003,3132
2015-01-09 04:00:00,1.18004,1.18084,1.17994,1.18056,2281
2015-01-09 05:00:00,1.18059,1.18074,1.18003,1.18025,1761
2015-01-09 06:00:00,1.18026,1.1812,1.18025,1.18051,2171
2015-01-09 07:00:00,1.1805,1.18143,1.1805,1.18101,2686
2015-01-09 08:00:00,1.18098,1.1811,1.17923,1.17923,2693
2015-01-09 09:00:00,1.17923,1.17988,1.17844,1.17927,3997
2015-01-09 10:00:00,1.17927,1.18077,1.17915,1.18044,4500
2015-01-09 11:00:00,1.18046,1.18194,1.17972,1.1815,5074
2015-01-09 12:00:00,1.18151,1.18191,1.18054,1.18125,4507
2015-01-09 13:00:00,1.18124,1.18192,1.18074,1.1809,3846
2015-01-09 14:00:00,1.18088,1.18173,1.18086,1.18164,3821
2015-01-09 15:00:00,1.18163,1.18317,1.17623,1.17871,8289
2015-01-09 16:00:00,1.17871,1.1796,1.17722,1.17826,7563
2015-01-09 17:00:00,1.17828,1.18375,1.17828,1.18318,7940
2015-01-09 18:00:00,1.18316,1.1844,1.18219,1.18289,6712
2015-01-09 19:00:00,1.1829,1.18432,1.18279,1.18293,4025
2015-01-09 20:00:00,1.18299,1.18423,1.18299,1.18375,3378
2015-01-09 21:00:00,1.18377,1.1845,1.18308,1.1841,2369
2015-01-09 22:00:00,1.18409,1.1843,1.18341,1.18425,2242
2015-01-09 23:00:00,1.18424,1.18436,1.18306,1.18402,2007
2015-01-12 00:00:00,1.18481,1.18688,1.1845,1.18661,1829
2015-01-12 01:00:00,1.1866,1.18692,1.18563,1.1869,2196
2015-01-12 02:00:00,1.1869,1.1869,1.18603,1.18662,1904
2015-01-12 03:00:00,1.18662,1.18665,1.18501,1.18564,2139
2015-01-12 04:00:00,1.18564,1.18576,1.18461,1.1847,2360
2015-01-12 05:00:00,1.18469,1.18622,1.18447,1.18544,2136
2015-01-12 06:00:00,1.18544,1.18563,1.18492,1.18523,1457
2015-01-12 07:00:00,1.18523,1.18621,1.18509,1.18608,1924
2015-01-12 08:00:00,1.18609,1.18702,1.18554,1.18558,2963
2015-01-12 09:00:00,1.18558,1.1858,1.18493,1.18536,3365
2015-01-12 10:00:00,1.18536,1.18537,1.18094,1.18146,6035
2015-01-12 11:00:00,1.18147,1.18239,1.18046,1.18125,5164
2015-01-12 12:00:00,1.18126,1.18146,1.17924,1.17945,4963
2015-01-12 13:00:00,1.17942,1.18078,1.17877,1.17985,4121
2015-01-12 14:00:00,1.17987,1.18036,1.17856,1.17898,4173
2015-01-12 15:00:00,1.17897,1.18254,1.17886,1.1823,5096
2015-01-12 16:00:00,1.18231,1.18442,1.18096,1.18393,5707
2015-01-12 17:00:00,1.18391,1.18425,1.18158,1.18162,6330
2015-01-12 18:00:00,1.18161,1.18316,1.18084,1.18306,4551
2015-01-12 19:00:00,1.18306,1.18306,1.18166,1.18253,3475
2015-01-12 20:00:00,1.18254,1.18442,1.18247,1.18411,3646
2015-01-12 21:00:00,1.1841,1.18452,1.18369,1.18388,2218
2015-01-12 22:00:00,1.18389,1.18397,1.18325,1.18366,1928
2015-01-12 23:00:00,1.18365,1.18367,1.18319,1.18325,1311
2015-01-13 00:00:00,1.18324,1.18337,1.1828,1.18286,1396
2015-01-13 01:00:00,1.18286,1.18311,1.18259,1.18311,1484
2015-01-13 02:00:00,1.18313,1.18425,1.18225,1.18412,2742
2015-01-13 03:00:00,1.18414,1.18475,1.18348,1.18443,3135
2015-01-13 04:00:00,1.1844,1.18455,1.18376,1.18447,2240
2015-01-13 05:00:00,1.18447,1.18589,1.18443,1.18453,2236
2015-01-13 06:00:00,1.18453,1.18473,1.18319,1.1836,2807
2015-01-13 07:00:00,1.18357,1.18376,1.1823,1.18271,3128
2015-01-13 08:00:00,1.1827,1.18345,1.1819,1.18296,3272
2015-01-13 09:00:00,1.18296,1.18515,1.18284,1.18496,4366
2015-01-13 10:00:00,1.18495,1.18498,1.18167,1.18206,5428
2015-01-13 11:00:00,1.18206,1.18256,1.17936,1.18077,5710
2015-01-13 12:00:00,1.18076,1.18103,1.17892,1.18015,4639
2015-01-13 13:00:00,1.18015,1.18093,1.17859,1.17923,4520
2015-01-13 14:00:00,1.17924,1.17978,1.17752,1.178,5006
2015-01-13 15:00:00,1.17801,1.17933,1.17665,1.17692,5263
2015-01-13 16:00:00,1.17691,1.17791,1.17556,1.17611,5841
2015-01-13 17:00:00,1.1761,1.17942,1.17529,1.17806,6186
2015-01-13 18:00:00,1.17807,1.17992,1.17717,1.17778,5594
2015-01-13 19:00:00,1.17778,1.17955,1.17729,1.17838,4237
2015-01-13 20:00:00,1.1784,1.17874,1.1765,1.17663,4954
2015-01-13 21:00:00,1.17663,1.17793,1.17601,1.17636,4230
2015-01-13 22:00:00,1.17636,1.17737,1.17582,1.17709,3014
2015-01-13 23:00:00,1.17709,1.17772,1.17701,1.17718,1644
2015-01-14 00:00:00,1.17712,1.17768,1.17682,1.17751,1263
2015-01-14 01:00:00,1.17752,1.1779,1.17749,1.17764,1895
2015-01-14 02:00:00,1.17763,1.17817,1.17698,1.17701,3204
2015-01-14 03:00:00,1.177,1.1773,1.17636,1.1773,2878
2015-01-14 04:00:00,1.1773,1.17793,1.17671,1.17786,3546
2015-01-14 05:00:00,1.17785,1.1779,1.17728,1.17732,2042
2015-01-14 06:00:00,1.17732,1.17862,1.17728,1.17851,1903
2015-01-14 07:00:00,1.17852,1.1794,1.17845,1.17912,3496
2015-01-14 08:00:00,1.17911,1.17946,1.17844,1.1785,4001
2015-01-14 09:00:00,1.17849,1.18081,1.17802,1.17993,4707
2015-01-14 10:00:00,1.17993,1.18106,1.17735,1.17918,7173
2015-01-14 11:00:00,1.17919,1.17958,1.17267,1.17438,6815
2015-01-14 12:00:00,1.17437,1.17611,1.17385,1.17581,4999
2015-01-14 13:00:00,1.17581,1.17594,1.1737,1.17531,4995
2015-01-14 14:00:00,1.17534,1.17598,1.17428,1.17571,4618
2015-01-14 15:00:00,1.17571,1.18451,1.17547,1.18241,7705
2015-01-14 16:00:00,1.18243,1.18393,1.17877,1.17898,7496
2015-01-14 17:00:00,1.179,1.17965,1.17714,1.17859,6518
2015-01-14 18:00:00,1.17858,1.18102,1.17858,1.18053,5621
2015-01-14 19:00:00,1.18054,1.1813,1.17842,1.17864,4347
2015-01-14 20:00:00,1.17869,1.17918,1.17791,1.17848,4159
2015-01-14 21:00:00,1.17848,1.17853,1.17749,1.17761,3571
2015-01-14 22:00:00,1.17759,1.17918,1.17759,1.17885,2567
2015-01-14 23:00:00,1.17888,1.17902,1.17797,1.17881,1663
2015-01-15 00:00:00,1.17882,1.17921,1.1784,1.17887,1450
2015-01-15 01:00:00,1.17888,1.17888,1.17832,1.17835,1780
2015-01-15 02:00:00,1.17834,1.17898,1.17725,1.17754,2892
2015-01-15 03:00:00,1.17753,1.17799,1.1772,1.17745,2450
2015-01-15 04:00:00,1.17744,1.17815,1.17732,1.17796,2284
2015-01-15 05:00:00,1.17796,1.17869,1.17784,1.17801,1730
2015-01-15 06:00:00,1.17801,1.17847,1.17736,1.17738,2023
2015-01-15 07:00:00,1.17739,1.17758,1.17644,1.17669,2411
2015-01-15 08:00:00,1.17668,1.17718,1.17592,1.17717,2751
2015-01-15 09:00:00,1.17718,1.17855,1.17677,1.17765,4207
2015-01-15 10:00:00,1.17765,1.1777,1.17494,1.17588,4936
2015-01-15 11:00:00,1.1759,1.17652,1.15728,1.17219,7913
2015-01-15 12:00:00,1.1722,1.1772,1.16669,1.16845,10617
2015-01-15 13:00:00,1.16844,1.17319,1.16661,1.16919,9036
2015-01-15 14:00:00,1.16919,1.17462,1.16792,1.17363,8619
2015-01-15 15:00:00,1.17365,1.17402,1.169,1.16985,8028
2015-01-15 16:00:00,1.16985,1.17026,1.16172,1.16304,8455
2015-01-15 17:00:00,1.16305,1.16432,1.15858,1.15858,9236
2015-01-15 18:00:00,1.15859,1.16091,1.15673,1.15942,7934
2015-01-15 19:00:00,1.15947,1.16091,1.15916,1.16006,6148
2015-01-15 20:00:00,1.16006,1.1635,1.15977,1.16153,5998
2015-01-15 21:00:00,1.16154,1.16207,1.16025,1.16125,4626
2015-01-15 22:00:00,1.16127,1.16223,1.16057,1.16177,3940
2015-01-15 23:00:00,1.16175,1.16341,1.16065,1.16298,4013
2015-01-16 00:00:00,1.16305,1.16346,1.16176,1.16258,2944
2015-01-16 01:00:00,1.16266,1.16388,1.16233,1.16355,3318
2015-01-16 02:00:00,1.16355,1.16383,1.16106,1.16156,4071
2015-01-16 03:00:00,1.16157,1.16291,1.15995,1.16261,4074
2015-01-16 04:00:00,1.16262,1.16385,1.16253,1.16308,3876
2015-01-16 05:00:00,1.1631,1.16455,1.16308,1.16387,3472
2015-01-16 06:00:00,1.16389,1.16406,1.16294,1.16305,2572
2015-01-16 07:00:00,1.16304,1.1635,1.16249,1.16287,3488
2015-01-16 08:00:00,1.16286,1.16421,1.16211,1.16351,4403
2015-01-16 09:00:00,1.16349,1.16479,1.16232,1.16317,5699
2015-01-16 10:00:00,1.16317,1.16448,1.16114,1.1613,6167
2015-01-16 11:00:00,1.16131,1.16367,1.16111,1.1628,5813
2015-01-16 12:00:00,1.16282,1.16345,1.15942,1.15997,5694
2015-01-16 13:00:00,1.15996,1.16034,1.15749,1.15858,5189
2015-01-16 14:00:00,1.15857,1.15966,1.15796,1.15888,4303
2015-01-16 15:00:00,1.15887,1.16074,1.15737,1.15843,6169
2015-01-16 16:00:00,1.15843,1.15851,1.15379,1.15497,9329
2015-01-16 17:00:00,1.15497,1.15512,1.14594,1.1493,9949
2015-01-16 18:00:00,1.14932,1.15272,1.14885,1.15157,7994
2015-01-16 19:00:00,1.15161,1.15471,1.1511,1.15468,6112
2015-01-16 20:00:00,1.15468,1.15654,1.1531,1.15382,5458
2015-01-16 21:00:00,1.15381,1.15841,1.15324,1.15841,4362
2015-01-16 22:00:00,1.15843,1.15883,1.15618,1.15679,4084
2015-01-16 23:00:00,1.15679,1.15735,1.15526,1.1565,2803
2015-01-19 00:00:00,1.15524,1.15669,1.15522,1.15635,1256
2015-01-19 01:00:00,1.15639,1.15728,1.15594,1.15604,2661
2015-01-19 02:00:00,1.15612,1.15651,1.15523,1.15614,2683
2015-01-19 03:00:00,1.15609,1.15734,1.15569,1.15698,2687
2015-01-19 04:00:00,1.15696,1.15733,1.15553,1.15556,2247
2015-01-19 05:00:00,1.15555,1.15612,1.15531,1.15595,2051
2015-01-19 06:00:00,1.15611,1.15617,1.15538,1.15562,1619
2015-01-19 07:00:00,1.15566,1.1562,1.15525,1.15611,2132
2015-01-19 08:00:00,1.15621,1.15705,1.15515,1.15682,2724
2015-01-19 09:00:00,1.15662,1.15851,1.15543,1.15565,4126
2015-01-19 10:00:00,1.15575,1.15915,1.15512,1.15834,3978
2015-01-19 11:00:00,1.15837,1.16273,1.15809,1.16151,2784
2015-01-19 12:00:00,1.16151,1.16152,1.15888,1.15998,2087
2015-01-19 13:00:00,1.15999,1.16074,1.15849,1.15871,2155
2015-01-19 14:00:00,1.15876,1.16102,1.15851,1.16051,2061
2015-01-19 15:00:00,1.16053,1.16223,1.15997,1.16096,2290
2015-01-19 16:00:00,1.16099,1.16254,1.15994,1.16211,2067
2015-01-19 17:00:00,1.16209,1.16381,1.16135,1.16304,2271
2015-01-19 18:00:00,1.16302,1.1638,1.16196,1.16211,1829
2015-01-19 19:00:00,1.16211,1.16288,1.1602,1.16076,1347
2015-01-19 20:00:00,1.16079,1.16161,1.16028,1.16135,1085
2015-01-19 21:00:00,1.16136,1.16152,1.16005,1.16007,705
2015-01-19 22:00:00,1.16007,1.16091,1.16003,1.16084,630
2015-01-19 23:00:00,1.16081,1.16098,1.16039,1.1606,522
2015-01-20 00:00:00,1.1605,1.16084,1.16023,1.16035,397
2015-01-20 01:00:00,1.16035,1.16058,1.15904,1.15938,724
2015-01-20 02:00:00,1.15939,1.1601,1.15835,1.15838,855
2015-01-20 03:00:00,1.1583,1.15883,1.15719,1.15878,1269
2015-01-20 04:00:00,1.15881,1.15887,1.15795,1.1581,1097
2015-01-20 05:00:00,1.15811,1.15847,1.15753,1.15799,737
2015-01-20 06:00:00,1.15798,1.15822,1.15739,1.15764,549
2015-01-20 07:00:00,1.15762,1.15851,1.15745,1.15833,1125
2015-01-20 08:00:00,1.15832,1.15839,1.15676,1.15715,1487
2015-01-20 09:00:00,1.15717,1.15921,1.15678,1.159,2344
2015-01-20 10:00:00,1.15899,1.15918,1.15714,1.15879,2315
2015-01-20 11:00:00,1.15881,1.16082,1.15762,1.16039,2533
2015-01-20 12:00:00,1.1604,1.16138,1.15862,1.16055,2453
2015-01-20 13:00:00,1.16054,1.16055,1.15685,1.15813,2066
2015-01-20 14:00:00,1.15815,1.15936,1.15735,1.15901,1807
2015-01-20 15:00:00,1.159,1.16046,1.15766,1.16032,2156
2015-01-20 16:00:00,1.16035,1.16035,1.15776,1.15845,2383
2015-01-20 17:00:00,1.15845,1.1589,1.15699,1.15725,2513
2015-01-20 18:00:00,1.15725,1.15837,1.15545,1.15577,2419
2015-01-20 19:00:00,1.15578,1.15669,1.15432,1.15467,1829
2015-01-20 20:00:00,1.15466,1.15548,1.15406,1.15508,1338
2015-01-20 21:00:00,1.15508,1.1553,1.15397,1.15495,800
2015-01-20 22:00:00,1.15497,1.15524,1.15454,1.15502,728
2015-01-20 23:00:00,1.15502,1.15565,1.15479,1.15479,656
2015-01-21 00:00:00,1.1548,1.1555,1.1548,1.15537,371
2015-01-21 01:00:00,1.1554,1.15559,1.15417,1.15445,551
2015-01-21 02:00:00,1.15447,1.1557,1.15406,1.15502,808
2015-01-21 03:00:00,1.15501,1.15642,1.15501,1.15604,685
2015-01-21 04:00:00,1.15605,1.15671,1.15579,1.1566,589
2015-01-21 05:00:00,1.1566,1.1572,1.15623,1.15678,1117
2015-01-21 06:00:00,1.15679,1.15748,1.15615,1.15651,982
2015-01-21 07:00:00,1.15649,1.15749,1.15603,1.15739,1127
2015-01-21 08:00:00,1.15741,1.15875,1.15734,1.15804,1512
2015-01-21 09:00:00,1.15804,1.1584,1.15534,1.15563,2210
2015-01-21 10:00:00,1.15564,1.15756,1.15464,1.15716,2440
2015-01-21 11:00:00,1.15715,1.15849,1.15639,1.157,2284
2015-01-21 12:00:00,1.15699,1.15821,1.15645,1.15706,2052
2015-01-21 13:00:00,1.15706,1.1583,1.1566,1.15758,1985
2015-01-21 14:00:00,1.15756,1.15925,1.15704,1.15886,1884
2015-01-21 15:00:00,1.15884,1.16361,1.15865,1.16322,3432
2015-01-21 16:00:00,1.16321,1.1679,1.15644,1.16392,5631
2015-01-21 17:00:00,1.16388,1.1658,1.15806,1.1586,5630
2015-01-21 18:00:00,1.15859,1.16127,1.15804,1.15826,3328
2015-01-21 19:00:00,1.15829,1.1584,1.15654,1.15733,2482
2015-01-21 20:00:00,1.15738,1.15766,1.15614,1.15729,1696
2015-01-21 21:00:00,1.15731,1.15954,1.15731,1.15897,1161
2015-01-21 22:00:00,1.15898,1.15905,1.15788,1.15876,1040
2015-01-21 23:00:00,1.15878,1.16105,1.1587,1.16087,782
2015-01-22 00:00:00,1.16088,1.16162,1.16074,1.16128,575
2015-01-22 01:00:00,1.1613,1.16287,1.16067,1.16138,822
2015-01-22 02:00:00,1.1614,1.16158,1.159,1.16046,1036
2015-01-22 03:00:00,1.16049,1.1618,1.15975,1.15976,997
2015-01-22 04:00:00,1.15976,1.16045,1.15959,1.16044,754
2015-01-22 05:00:00,1.16039,1.16066,1.15971,1.16049,639
2015-01-22 06:00:00,1.1605,1.16085,1.15978,1.15981,599
2015-01-22 07:00:00,1.15984,1.16004,1.15881,1.15903,1100
2015-01-22 08:00:00,1.15902,1.15907,1.15772,1.15775,1290
2015-01-22 09:00:00,1.15777,1.15936,1.15748,1.15769,1819
2015-01-22 10:00:00,1.15771,1.16165,1.15767,1.16012,2839
2015-01-22 11:00:00,1.16013,1.16285,1.16013,1.16227,2280
2015-01-22 12:00:00,1.16228,1.16348,1.16062,1.1626,2246
2015-01-22 13:00:00,1.16262,1.16435,1.16174,1.16257,1954
2015-01-22 14:00:00,1.16255,1.16485,1.15868,1.16297,3086
2015-01-22 15:00:00,1.16301,1.16351,1.15203,1.1561,6126
2015-01-22 16:00:00,1.15612,1.15636,1.14519,1.14632,7715
2015-01-22 17:00:00,1.1463,1.14903,1.14129,1.14162,5627
2015-01-22 18:00:00,1.14164,1.14313,1.14035,1.14125,3727
2015-01-22 19:00:00,1.14126,1.14146,1.13756,1.13816,3526
2015-01-22 20:00:00,1.13817,1.13838,1.13623,1.13757,2467
2015-01-22 21:00:00,1.13758,1.13914,1.13687,1.13782,1466
2015-01-22 22:00:00,1.13783,1.13813,1.13514,1.13599,1477
2015-01-22 23:00:00,1.13598,1.13652,1.13156,1.13642,2093
2015-01-23 00:00:00,1.1363,1.13693,1.13526,1.13689,667
2015-01-23 01:00:00,1.13688,1.13725,1.13422,1.13461,1156
2015-01-23 02:00:00,1.1346,1.13677,1.13383,1.13608,1526
2015-01-23 03:00:00,1.1361,1.13731,1.13585,1.1361,1209
2015-01-23 04:00:00,1.1361,1.13685,1.13596,1.13623,830
2015-01-23 05:00:00,1.13624,1.13668,1.13605,1.13633,687
2015-01-23 06:00:00,1.13633,1.13654,1.13405,1.13416,768
2015-01-23 07:00:00,1.13424,1.13467,1.13138,1.13351,2047
2015-01-23 08:00:00,1.13351,1.13412,1.13162,1.13354,2143
2015-01-23 09:00:00,1.13356,1.13482,1.13289,1.13456,2627
2015-01-23 10:00:00,1.13452,1.13556,1.12578,1.12707,4740
2015-01-23 11:00:00,1.12719,1.12897,1.12303,1.12323,4991
2015-01-23 12:00:00,1.12328,1.1245,1.12188,1.12342,2947
2015-01-23 13:00:00,1.12342,1.12469,1.1174,1.11765,3027
2015-01-23 14:00:00,1.11772,1.11978,1.11145,1.11854,6061
2015-01-23 15:00:00,1.1186,1.12356,1.11651,1.1234,5287
2015-01-23 16:00:00,1.12343,1.12593,1.12096,1.12428,4823
2015-01-23 17:00:00,1.1243,1.12881,1.12327,1.12479,4908
2015-01-23 18:00:00,1.12472,1.12866,1.1245,1.12766,3790
2015-01-23 19:00:00,1.12767,1.12829,1.12518,1.12547,2210
2015-01-23 20:00:00,1.12544,1.12568,1.12171,1.12183,2221
2015-01-23 21:00:00,1.12186,1.12456,1.1218,1.12455,1387
2015-01-23 22:00:00,1.12455,1.12472,1.12069,1.12071,1224
2015-01-23 23:00:00,1.12073,1.12335,1.12023,1.12032,1167
2015-01-26 00:00:00,1.11492,1.11558,1.11339,1.11425,814
2015-01-26 01:00:00,1.1143,1.11483,1.1097,1.11412,2619
2015-01-26 02:00:00,1.11412,1.12004,1.11376,1.11668,3357
2015-01-26 03:00:00,1.1166,1.11895,1.11624,1.11683,1423
2015-01-26 04:00:00,1.11684,1.1173,1.11508,1.11531,1289
2015-01-26 05:00:00,1.11535,1.11772,1.11535,1.1175,1155
2015-01-26 06:00:00,1.11752,1.11818,1.11705,1.1172,685
2015-01-26 07:00:00,1.11721,1.1194,1.11718,1.11843,1287
2015-01-26 08:00:00,1.11848,1.12174,1.11848,1.1216,1919
2015-01-26 09:00:00,1.12161,1.12419,1.11939,1.12376,3181
2015-01-26 10:00:00,1.12374,1.12488,1.12146,1.12363,3928
2015-01-26 11:00:00,1.12365,1.12591,1.12239,1.12498,3828
2015-01-26 12:00:00,1.12499,1.12526,1.12262,1.12284,2145
2015-01-26 13:00:00,1.12286,1.12484,1.12239,1.12239,2294
