time,open,high,low,close,tick_volume
2023-01-04 18:00:00,1.06032,1.06207,1.05926,1.06188,7197
2023-01-04 19:00:00,1.06191,1.062,1.06048,1.06073,4452
2023-01-04 20:00:00,1.06072,1.06128,1.05954,1.0599,3487
2023-01-04 21:00:00,1.0599,1.06068,1.05852,1.06054,8544
2023-01-04 22:00:00,1.06052,1.06099,1.06011,1.06033,4655
2023-01-04 23:00:00,1.06037,1.06081,1.0601,1.06033,1401
2023-01-05 00:00:00,1.06029,1.06069,1.05989,1.06048,1260
2023-01-05 01:00:00,1.06047,1.06115,1.06027,1.06063,1498
2023-01-05 02:00:00,1.06058,1.06311,1.0603,1.06291,3524
2023-01-05 03:00:00,1.06293,1.06313,1.06184,1.06203,3262
2023-01-05 04:00:00,1.06203,1.06203,1.06091,1.06177,2923
2023-01-05 05:00:00,1.06177,1.06197,1.06063,1.06071,2130
2023-01-05 06:00:00,1.06071,1.06116,1.06034,1.06041,1929
2023-01-05 07:00:00,1.06042,1.06106,1.06016,1.06106,2268
2023-01-05 08:00:00,1.06108,1.06201,1.06031,1.06033,2628
2023-01-05 09:00:00,1.06026,1.06122,1.05904,1.06054,3404
2023-01-05 10:00:00,1.06053,1.06278,1.06051,1.062,5755
2023-01-05 11:00:00,1.06201,1.0629,1.06095,1.06234,4257
2023-01-05 12:00:00,1.06238,1.0626,1.06099,1.06186,3241
2023-01-05 13:00:00,1.06187,1.0622,1.06031,1.06111,2460
2023-01-05 14:00:00,1.06111,1.06173,1.05983,1.05995,2913
2023-01-05 15:00:00,1.05996,1.06085,1.05513,1.05523,8250
2023-01-05 16:00:00,1.05523,1.0562,1.05358,1.05393,8309
2023-01-05 17:00:00,1.05393,1.05668,1.0515,1.05183,9689
2023-01-05 18:00:00,1.05183,1.05319,1.05175,1.05209,5718
2023-01-05 19:00:00,1.0521,1.0533,1.05187,1.05298,3973
2023-01-05 20:00:00,1.05299,1.05432,1.05292,1.05359,4605
2023-01-05 21:00:00,1.05361,1.05386,1.0529,1.05302,2938
2023-01-05 22:00:00,1.053,1.05306,1.05198,1.05198,2847
2023-01-05 23:00:00,1.05202,1.05229,1.05155,1.05203,1094
2023-01-06 00:00:00,1.05202,1.05219,1.05188,1.05197,410
2023-01-06 01:00:00,1.05197,1.05262,1.05188,1.05209,1088
2023-01-06 02:00:00,1.05209,1.05315,1.05191,1.05293,2152
2023-01-06 03:00:00,1.05295,1.05326,1.05226,1.05251,2070
2023-01-06 04:00:00,1.05251,1.05341,1.0525,1.05267,1676
2023-01-06 05:00:00,1.05268,1.05364,1.05261,1.05323,2302
2023-01-06 06:00:00,1.05317,1.05345,1.05246,1.05246,1348
2023-01-06 07:00:00,1.05247,1.05252,1.05107,1.05145,2442
2023-01-06 08:00:00,1.05149,1.05222,1.05106,1.05126,2741
2023-01-06 09:00:00,1.05126,1.05225,1.05069,1.05126,4872
2023-01-06 10:00:00,1.05127,1.05309,1.0511,1.05185,4699
2023-01-06 11:00:00,1.05184,1.05195,1.04967,1.05075,4257
2023-01-06 12:00:00,1.05077,1.05159,1.0503,1.05076,3558
2023-01-06 13:00:00,1.05076,1.05113,1.04923,1.04943,3096
2023-01-06 14:00:00,1.04947,1.04966,1.04831,1.04947,3523
2023-01-06 15:00:00,1.04946,1.0545,1.04813,1.05425,11006
2023-01-06 16:00:00,1.05425,1.05433,1.0501,1.05087,9653
2023-01-06 17:00:00,1.05142,1.06123,1.05141,1.06016,11909
2023-01-06 18:00:00,1.06018,1.06224,1.05968,1.06187,6954
2023-01-06 19:00:00,1.06186,1.06381,1.06166,1.06376,3639
2023-01-06 20:00:00,1.06376,1.06435,1.06296,1.06376,2602
2023-01-06 21:00:00,1.06378,1.06479,1.06376,1.06454,2317
2023-01-06 22:00:00,1.06454,1.0648,1.06426,1.06462,2140
2023-01-06 23:00:00,1.0646,1.0646,1.06415,1.06428,966
2023-01-09 00:00:00,1.06394,1.064,1.0636,1.06382,304
2023-01-09 01:00:00,1.06382,1.06628,1.06381,1.06627,2252
2023-01-09 02:00:00,1.06627,1.06675,1.06516,1.06613,2489
2023-01-09 03:00:00,1.06612,1.06722,1.06553,1.06667,3091
2023-01-09 04:00:00,1.06668,1.06777,1.06662,1.0677,3050
2023-01-09 05:00:00,1.0677,1.0677,1.06661,1.06674,2292
2023-01-09 06:00:00,1.06672,1.06784,1.06666,1.06766,1411
2023-01-09 07:00:00,1.06767,1.0683,1.0673,1.06771,2017
2023-01-09 08:00:00,1.06771,1.06861,1.06756,1.06819,2412
2023-01-09 09:00:00,1.06817,1.06949,1.06681,1.06732,5231
2023-01-09 10:00:00,1.06733,1.06997,1.06727,1.06902,5380
2023-01-09 11:00:00,1.06903,1.06936,1.06609,1.06723,3722
2023-01-09 12:00:00,1.06724,1.06764,1.06615,1.06689,3391
2023-01-09 13:00:00,1.0669,1.06856,1.06676,1.06843,3163
2023-01-09 14:00:00,1.06841,1.06936,1.0681,1.06887,3081
2023-01-09 15:00:00,1.06888,1.07318,1.06852,1.07251,6218
2023-01-09 16:00:00,1.07252,1.0738,1.07115,1.07279,5786
2023-01-09 17:00:00,1.0728,1.07492,1.07278,1.07402,5958
2023-01-09 18:00:00,1.07403,1.07605,1.074,1.07582,4947
2023-01-09 19:00:00,1.07581,1.07599,1.07398,1.07502,3685
2023-01-09 20:00:00,1.07502,1.0754,1.07377,1.0743,2483
2023-01-09 21:00:00,1.0743,1.07526,1.07414,1.07516,2856
2023-01-09 22:00:00,1.07516,1.07537,1.07306,1.0731,3901
2023-01-09 23:00:00,1.0731,1.07352,1.07301,1.07324,1019
2023-01-10 00:00:00,1.07316,1.07316,1.0728,1.07292,437
2023-01-10 01:00:00,1.07292,1.07383,1.0728,1.07329,1430
2023-01-10 02:00:00,1.07328,1.07382,1.07207,1.07275,2836
2023-01-10 03:00:00,1.07274,1.07398,1.07261,1.07363,2966
2023-01-10 04:00:00,1.07362,1.07424,1.07212,1.0731,3812
2023-01-10 05:00:00,1.07311,1.07342,1.07258,1.07324,2575
2023-01-10 06:00:00,1.07324,1.0734,1.07281,1.07307,1485
2023-01-10 07:00:00,1.07307,1.0744,1.07296,1.07427,2379
2023-01-10 08:00:00,1.07428,1.07431,1.07262,1.07339,3030
2023-01-10 09:00:00,1.0734,1.07395,1.0722,1.07316,5160
2023-01-10 10:00:00,1.07317,1.07473,1.07311,1.07384,5411
2023-01-10 11:00:00,1.07384,1.07516,1.07294,1.0746,4481
2023-01-10 12:00:00,1.07459,1.07459,1.0734,1.07364,3188
2023-01-10 13:00:00,1.07364,1.07424,1.07318,1.0735,2894
2023-01-10 14:00:00,1.07349,1.07354,1.07153,1.07193,3896
2023-01-10 15:00:00,1.07191,1.07253,1.07121,1.07217,4702
2023-01-10 16:00:00,1.07217,1.07593,1.07216,1.07405,9968
2023-01-10 17:00:00,1.07404,1.07531,1.07215,1.07276,8794
2023-01-10 18:00:00,1.07276,1.07418,1.07241,1.07363,6129
2023-01-10 19:00:00,1.07363,1.07438,1.07296,1.07334,3911
2023-01-10 20:00:00,1.07333,1.07396,1.07277,1.07379,2905
2023-01-10 21:00:00,1.0738,1.0743,1.07362,1.07408,2432
2023-01-10 22:00:00,1.07409,1.0744,1.07305,1.0736,2331
2023-01-10 23:00:00,1.07363,1.07377,1.07314,1.07333,948
2023-01-11 00:00:00,1.0733,1.07373,1.07291,1.07344,1482
2023-01-11 01:00:00,1.07344,1.07391,1.07286,1.07386,793
2023-01-11 02:00:00,1.07386,1.07451,1.07373,1.0745,2242
2023-01-11 03:00:00,1.07451,1.07451,1.07256,1.0731,2755
2023-01-11 04:00:00,1.07306,1.07381,1.07268,1.07268,2354
2023-01-11 05:00:00,1.07269,1.07366,1.07261,1.07338,1605
2023-01-11 06:00:00,1.07337,1.07396,1.0732,1.07386,1214
2023-01-11 07:00:00,1.07386,1.07568,1.07367,1.07476,1988
2023-01-11 08:00:00,1.07476,1.0755,1.07458,1.07458,2197
2023-01-11 09:00:00,1.07457,1.07572,1.07436,1.07467,4276
2023-01-11 10:00:00,1.07467,1.07488,1.07288,1.07297,5087
2023-01-11 11:00:00,1.07298,1.07481,1.07254,1.07416,4181
2023-01-11 12:00:00,1.07415,1.07511,1.074,1.07491,3033
2023-01-11 13:00:00,1.07491,1.07552,1.07435,1.07482,3366
2023-01-11 14:00:00,1.07483,1.07488,1.0728,1.07405,3827
2023-01-11 15:00:00,1.07404,1.07528,1.07391,1.07498,4521
2023-01-11 16:00:00,1.07499,1.07763,1.07452,1.07698,6165
2023-01-11 17:00:00,1.07699,1.07747,1.07519,1.07549,6380
2023-01-11 18:00:00,1.0755,1.07616,1.07374,1.07383,3703
2023-01-11 19:00:00,1.07384,1.07482,1.07362,1.07466,2755
2023-01-11 20:00:00,1.07466,1.07671,1.07347,1.07531,4052
2023-01-11 21:00:00,1.07532,1.07637,1.07477,1.07632,2298
2023-01-11 22:00:00,1.07632,1.07632,1.07522,1.07537,1868
2023-01-11 23:00:00,1.07536,1.07582,1.07516,1.07566,910
2023-01-12 00:00:00,1.07556,1.07566,1.07431,1.07539,825
2023-01-12 01:00:00,1.07539,1.07675,1.07471,1.07654,2119
2023-01-12 02:00:00,1.07655,1.07746,1.076,1.0761,2978
2023-01-12 03:00:00,1.07611,1.07675,1.07605,1.07668,3281
2023-01-12 04:00:00,1.07667,1.07687,1.07614,1.07669,2265
2023-01-12 05:00:00,1.0767,1.07712,1.07649,1.07685,1454
2023-01-12 06:00:00,1.07685,1.07735,1.07661,1.07716,1248
2023-01-12 07:00:00,1.07717,1.0775,1.07623,1.07627,1941
2023-01-12 08:00:00,1.07626,1.07688,1.07566,1.07574,2438
2023-01-12 09:00:00,1.0757,1.07651,1.07555,1.07626,3702
2023-01-12 10:00:00,1.07626,1.07645,1.07454,1.07479,3989
2023-01-12 11:00:00,1.0748,1.07733,1.07427,1.07653,4704
2023-01-12 12:00:00,1.07653,1.07683,1.07516,1.07623,4063
2023-01-12 13:00:00,1.07624,1.07666,1.0759,1.07617,3037
2023-01-12 14:00:00,1.07616,1.07665,1.07549,1.07627,2853
2023-01-12 15:00:00,1.07627,1.08386,1.07305,1.08285,11237
2023-01-12 16:00:00,1.0829,1.08336,1.07514,1.07675,11926
2023-01-12 17:00:00,1.07676,1.08096,1.07637,1.08067,12268
2023-01-12 18:00:00,1.08067,1.08258,1.08024,1.08223,8575
2023-01-12 19:00:00,1.08224,1.08489,1.08212,1.08486,5660
2023-01-12 20:00:00,1.08486,1.08669,1.08463,1.08557,5514
2023-01-12 21:00:00,1.08557,1.0856,1.08396,1.08492,4013
2023-01-12 22:00:00,1.0849,1.08522,1.08412,1.08521,3351
2023-01-12 23:00:00,1.08521,1.08549,1.08483,1.08491,937
2023-01-13 00:00:00,1.0849,1.08492,1.08433,1.08473,308
2023-01-13 01:00:00,1.08473,1.086,1.08451,1.08596,1777
2023-01-13 02:00:00,1.08597,1.08678,1.08511,1.08522,3719
2023-01-13 03:00:00,1.08523,1.08563,1.08452,1.08558,4191
2023-01-13 04:00:00,1.08558,1.08563,1.08319,1.08445,4459
2023-01-13 05:00:00,1.08448,1.08478,1.08414,1.08455,2146
2023-01-13 06:00:00,1.08456,1.08463,1.08377,1.084,1877
2023-01-13 07:00:00,1.084,1.08434,1.08318,1.08371,2283
2023-01-13 08:00:00,1.08372,1.08509,1.08337,1.08451,3607
2023-01-13 09:00:00,1.08453,1.08484,1.08332,1.08484,4969
2023-01-13 10:00:00,1.08486,1.08642,1.0837,1.08554,6090
2023-01-13 11:00:00,1.08553,1.086,1.08331,1.08425,4581
2023-01-13 12:00:00,1.08424,1.08515,1.08371,1.08449,3635
2023-01-13 13:00:00,1.08449,1.08457,1.08081,1.08119,4670
2023-01-13 14:00:00,1.08118,1.08159,1.08033,1.08117,4188
2023-01-13 15:00:00,1.08118,1.08201,1.07925,1.07936,5887
2023-01-13 16:00:00,1.07936,1.082,1.07803,1.08182,7076
2023-01-13 17:00:00,1.08138,1.08386,1.08118,1.08294,8504
2023-01-13 18:00:00,1.08293,1.08335,1.08012,1.08101,5617
2023-01-13 19:00:00,1.08099,1.08317,1.08065,1.08281,3868
2023-01-13 20:00:00,1.08282,1.08341,1.08181,1.08311,2759
2023-01-13 21:00:00,1.0831,1.08353,1.08267,1.08294,2107
2023-01-13 22:00:00,1.08291,1.08357,1.08269,1.08325,1883
2023-01-13 23:00:00,1.08326,1.08344,1.08289,1.08304,1068
2023-01-16 00:00:00,1.08312,1.08316,1.0828,1.08296,334
2023-01-16 01:00:00,1.08296,1.08307,1.08199,1.08227,2074
2023-01-16 02:00:00,1.08227,1.08442,1.08212,1.08416,2472
2023-01-16 03:00:00,1.08414,1.0872,1.08404,1.08679,3766
2023-01-16 04:00:00,1.0868,1.08741,1.08656,1.08667,3144
2023-01-16 05:00:00,1.08666,1.08673,1.08591,1.08601,1902
2023-01-16 06:00:00,1.08599,1.08639,1.08508,1.08529,1674
2023-01-16 07:00:00,1.08529,1.0861,1.08523,1.08604,1942
2023-01-16 08:00:00,1.08604,1.08605,1.08356,1.08394,2949
2023-01-16 09:00:00,1.08394,1.08424,1.08266,1.0831,3963
2023-01-16 10:00:00,1.08306,1.08318,1.08024,1.08034,5723
2023-01-16 11:00:00,1.08034,1.08241,1.08015,1.08209,3457
2023-01-16 12:00:00,1.0821,1.08335,1.08206,1.08301,2767
2023-01-16 13:00:00,1.08301,1.08365,1.08238,1.0827,2700
2023-01-16 14:00:00,1.0827,1.08283,1.08143,1.08152,2569
2023-01-16 15:00:00,1.08152,1.082,1.08059,1.08157,3021
2023-01-16 16:00:00,1.08158,1.08255,1.08139,1.08219,2830
2023-01-16 17:00:00,1.08219,1.08291,1.08162,1.08249,2516
2023-01-16 18:00:00,1.08252,1.08262,1.08174,1.08248,1877
2023-01-16 19:00:00,1.08247,1.08263,1.08118,1.08138,1086
2023-01-16 20:00:00,1.08138,1.08147,1.08108,1.08128,602
2023-01-16 21:00:00,1.08128,1.08195,1.08124,1.08195,606
2023-01-16 22:00:00,1.08195,1.08206,1.08176,1.08205,497
2023-01-16 23:00:00,1.08202,1.08248,1.08191,1.0823,538
2023-01-17 00:00:00,1.08222,1.08222,1.08156,1.08211,950
2023-01-17 01:00:00,1.08211,1.08322,1.08203,1.08296,1653
2023-01-17 02:00:00,1.08296,1.08337,1.08256,1.08287,1826
2023-01-17 03:00:00,1.08286,1.08316,1.08141,1.08172,3198
2023-01-17 04:00:00,1.0817,1.08327,1.08062,1.08142,3571
2023-01-17 05:00:00,1.08142,1.08285,1.08136,1.08251,2288
2023-01-17 06:00:00,1.08251,1.08288,1.0822,1.08263,1828
2023-01-17 07:00:00,1.08258,1.08323,1.08218,1.0831,2136
2023-01-17 08:00:00,1.08309,1.08355,1.08136,1.08149,3023
2023-01-17 09:00:00,1.08147,1.08296,1.08119,1.0828,5190
2023-01-17 10:00:00,1.08281,1.08386,1.08229,1.08274,5435
2023-01-17 11:00:00,1.08272,1.08311,1.08108,1.08173,4651
2023-01-17 12:00:00,1.08174,1.08273,1.0809,1.08215,4724
2023-01-17 13:00:00,1.08216,1.08337,1.08135,1.08322,3763
2023-01-17 14:00:00,1.08322,1.08575,1.08223,1.08528,5202
2023-01-17 15:00:00,1.08524,1.0858,1.08361,1.08426,6838
2023-01-17 16:00:00,1.08425,1.08694,1.08424,1.0863,7124
2023-01-17 17:00:00,1.0863,1.08639,1.07949,1.08017,10747
2023-01-17 18:00:00,1.08017,1.0809,1.0786,1.07925,6353
2023-01-17 19:00:00,1.07926,1.07984,1.07744,1.0782,3722
2023-01-17 20:00:00,1.0782,1.07963,1.07798,1.07951,2472
2023-01-17 21:00:00,1.07951,1.08036,1.07913,1.07934,3324
2023-01-17 22:00:00,1.07933,1.07969,1.07867,1.07935,2663
2023-01-17 23:00:00,1.07931,1.07936,1.07867,1.07867,909
2023-01-18 00:00:00,1.07869,1.07922,1.07858,1.07891,343
2023-01-18 01:00:00,1.07891,1.07933,1.07852,1.07894,1122
2023-01-18 02:00:00,1.07894,1.07913,1.07824,1.07844,2010
2023-01-18 03:00:00,1.07843,1.07962,1.07833,1.07962,2566
2023-01-18 04:00:00,1.07959,1.07993,1.07661,1.07871,5437
2023-01-18 05:00:00,1.07872,1.0789,1.07683,1.07731,5114
2023-01-18 06:00:00,1.07732,1.07776,1.07672,1.07745,2701
2023-01-18 07:00:00,1.07745,1.07797,1.0768,1.07797,3053
2023-01-18 08:00:00,1.07797,1.0791,1.07795,1.07894,4111
2023-01-18 09:00:00,1.07897,1.08365,1.07897,1.08253,7398
2023-01-18 10:00:00,1.08256,1.08514,1.08254,1.08419,6415
2023-01-18 11:00:00,1.0843,1.08713,1.0837,1.087,5319
2023-01-18 12:00:00,1.08702,1.08702,1.08497,1.08526,4514
2023-01-18 13:00:00,1.08525,1.08542,1.08109,1.0815,3902
2023-01-18 14:00:00,1.08149,1.08336,1.08143,1.08239,4432
2023-01-18 15:00:00,1.08238,1.08678,1.08223,1.08583,8061
2023-01-18 16:00:00,1.08582,1.08873,1.08476,1.08637,10332
2023-01-18 17:00:00,1.08641,1.08688,1.08268,1.08332,9020
2023-01-18 18:00:00,1.08333,1.08355,1.08135,1.08268,6817
2023-01-18 19:00:00,1.08268,1.08279,1.0787,1.07959,5790
2023-01-18 20:00:00,1.07959,1.07989,1.07868,1.07965,4417
2023-01-18 21:00:00,1.07966,1.07967,1.07872,1.0795,3353
2023-01-18 22:00:00,1.0795,1.0795,1.07875,1.07891,3199
2023-01-18 23:00:00,1.0789,1.07964,1.0789,1.07932,1037
2023-01-19 00:00:00,1.07922,1.07922,1.07879,1.07899,310
2023-01-19 01:00:00,1.079,1.0798,1.07896,1.07973,1456
2023-01-19 02:00:00,1.07975,1.07982,1.07863,1.07873,3310
2023-01-19 03:00:00,1.07875,1.07955,1.07826,1.07876,2745
2023-01-19 04:00:00,1.07877,1.07946,1.07823,1.07936,2165
2023-01-19 05:00:00,1.07935,1.08055,1.07926,1.08005,2326
2023-01-19 06:00:00,1.08004,1.08021,1.07931,1.07958,2127
2023-01-19 07:00:00,1.07959,1.0798,1.0791,1.07916,2655
2023-01-19 08:00:00,1.07915,1.08031,1.07908,1.0791,2348
2023-01-19 09:00:00,1.0791,1.08139,1.0782,1.08081,5101
2023-01-19 10:00:00,1.0808,1.08249,1.08032,1.08169,4946
2023-01-19 11:00:00,1.08168,1.08293,1.08159,1.08248,3887
2023-01-19 12:00:00,1.08249,1.08378,1.08155,1.0829,4529
2023-01-19 13:00:00,1.08291,1.08345,1.08159,1.08219,3958
2023-01-19 14:00:00,1.08218,1.08271,1.08049,1.08089,3553
2023-01-19 15:00:00,1.0809,1.0823,1.07952,1.08096,7081
2023-01-19 16:00:00,1.08094,1.08252,1.07952,1.08102,6605
2023-01-19 17:00:00,1.08103,1.08189,1.07833,1.07891,6228
2023-01-19 18:00:00,1.07893,1.08095,1.07872,1.0809,4664
2023-01-19 19:00:00,1.08089,1.08244,1.08085,1.08163,3986
2023-01-19 20:00:00,1.08164,1.08348,1.08129,1.08289,4419
2023-01-19 21:00:00,1.08285,1.08355,1.08211,1.08307,2966
2023-01-19 22:00:00,1.08306,1.08399,1.08277,1.08291,2842
2023-01-19 23:00:00,1.08289,1.08347,1.08281,1.08299,1216
2023-01-20 00:00:00,1.08297,1.08327,1.08268,1.08279,330
2023-01-20 01:00:00,1.0828,1.08369,1.08264,1.08334,814
2023-01-20 02:00:00,1.08334,1.08405,1.08286,1.08314,2001
2023-01-20 03:00:00,1.08313,1.08439,1.08279,1.08362,2428
2023-01-20 04:00:00,1.08363,1.08438,1.08315,1.08364,2131
2023-01-20 05:00:00,1.08364,1.08385,1.0832,1.08343,1412
2023-01-20 06:00:00,1.08343,1.0835,1.08277,1.08296,1846
2023-01-20 07:00:00,1.08292,1.08357,1.08251,1.08352,2161
2023-01-20 08:00:00,1.08353,1.08366,1.08238,1.08246,2266
2023-01-20 09:00:00,1.08244,1.08461,1.08207,1.084,3849
2023-01-20 10:00:00,1.08402,1.08587,1.08384,1.08404,3891
2023-01-20 11:00:00,1.08403,1.08517,1.0828,1.0831,3991
2023-01-20 12:00:00,1.0831,1.08472,1.0826,1.08386,3962
2023-01-20 13:00:00,1.08386,1.08416,1.08245,1.0825,2814
2023-01-20 14:00:00,1.0825,1.08275,1.0814,1.08184,3623
2023-01-20 15:00:00,1.0818,1.08274,1.08023,1.08065,4586
2023-01-20 16:00:00,1.08065,1.08259,1.08046,1.08218,5386
2023-01-20 17:00:00,1.08218,1.08477,1.08182,1.08309,6143
2023-01-20 18:00:00,1.08309,1.08449,1.08273,1.08305,4204
2023-01-20 19:00:00,1.08304,1.08473,1.08294,1.08436,2965
2023-01-20 20:00:00,1.08437,1.08502,1.08337,1.08475,3564
2023-01-20 21:00:00,1.08475,1.08585,1.08454,1.0854,2359
2023-01-20 22:00:00,1.08539,1.08583,1.08517,1.08565,2019
2023-01-20 23:00:00,1.08563,1.08581,1.0854,1.08542,656
2023-01-23 00:00:00,1.08618,1.08639,1.08594,1.08639,270
2023-01-23 01:00:00,1.08641,1.08696,1.08603,1.08641,1687
2023-01-23 02:00:00,1.08641,1.08873,1.08641,1.08851,2107
2023-01-23 03:00:00,1.0885,1.08997,1.08808,1.08949,2555
2023-01-23 04:00:00,1.08949,1.0899,1.08897,1.08925,1460
2023-01-23 05:00:00,1.08925,1.0903,1.08925,1.08985,1556
2023-01-23 06:00:00,1.08986,1.08988,1.0889,1.08948,1557
2023-01-23 07:00:00,1.08947,1.08984,1.08902,1.08923,1645
2023-01-23 08:00:00,1.08923,1.09119,1.08872,1.09006,2851
2023-01-23 09:00:00,1.09007,1.09264,1.08922,1.09144,4395
2023-01-23 10:00:00,1.09141,1.09154,1.08932,1.08998,4809
2023-01-23 11:00:00,1.08998,1.09203,1.08932,1.09116,3202
2023-01-23 12:00:00,1.09115,1.09152,1.08953,1.08992,3071
2023-01-23 13:00:00,1.08992,1.09023,1.08789,1.08813,3450
2023-01-23 14:00:00,1.08813,1.08831,1.08666,1.08709,4031
2023-01-23 15:00:00,1.0871,1.08777,1.08531,1.08589,4960
2023-01-23 16:00:00,1.08589,1.08681,1.08462,1.08618,5752
2023-01-23 17:00:00,1.08619,1.0869,1.08468,1.08646,6129
2023-01-23 18:00:00,1.08645,1.08758,1.08599,1.0864,4626
2023-01-23 19:00:00,1.08638,1.08649,1.0857,1.08623,2356
2023-01-23 20:00:00,1.08623,1.08729,1.08622,1.08663,2341
2023-01-23 21:00:00,1.08663,1.08673,1.08473,1.08591,3182
2023-01-23 22:00:00,1.08591,1.08683,1.08571,1.08682,3271
2023-01-23 23:00:00,1.08678,1.08716,1.08651,1.08705,911
2023-01-24 00:00:00,1.08704,1.08704,1.08677,1.0869,209
2023-01-24 01:00:00,1.0869,1.0876,1.08675,1.08714,1182
2023-01-24 02:00:00,1.08714,1.08748,1.08677,1.08735,1523
2023-01-24 03:00:00,1.08735,1.08825,1.08714,1.08809,1562
2023-01-24 04:00:00,1.0881,1.08829,1.08777,1.0879,1300
